date,ripple,isPartial
2017-06-08,209.56284153005467,False
2017-06-09,220.2185792349727,False
2017-06-10,202.45901639344265,False
2017-06-11,230.87431693989075,False
2017-06-12,245.08196721311478,False
2017-06-13,245.08196721311478,False
2017-06-14,252.1857923497268,False
2017-06-15,198.90710382513663,False
2017-06-16,198.90710382513663,False
2017-06-17,188.2513661202186,False
2017-06-18,195.35519125683064,False
2017-06-19,202.45901639344265,False
2017-06-20,319.672131147541,False
2017-06-21,266.39344262295083,False
2017-06-22,241.53005464480876,False
2017-06-23,248.6338797814208,False
2017-06-24,202.45901639344265,False
2017-06-25,213.1147540983607,False
2017-06-26,277.0491803278689,False
2017-06-27,206.01092896174865,False
2017-06-28,209.56284153005467,False
2017-06-29,216.66666666666669,False
2017-06-30,170.49180327868854,False
2017-07-01,163.38797814207652,False
2017-07-02,181.14754098360658,False
2017-07-03,145.62841530054646,False
2017-07-04,166.93989071038254,False
2017-07-05,142.07650273224044,False
2017-07-06,159.8360655737705,False
2017-07-07,152.73224043715848,False
2017-07-08,149.1803278688525,False
2017-07-09,174.04371584699456,False
2017-07-10,166.93989071038254,False
2017-07-11,206.01092896174865,False
2017-07-12,227.32240437158472,False
2017-07-13,220.2185792349727,False
2017-07-14,146.81238615664847,False
2017-07-15,146.81238615664847,False
2017-07-16,146.81238615664847,False
2017-07-17,220.2185792349727,False
2017-07-18,220.2185792349727,False
2017-07-19,220.2185792349727,False
2017-07-20,220.2185792349727,False
2017-07-21,220.2185792349727,False
2017-07-22,220.2185792349727,False
2017-07-23,220.2185792349727,False
2017-07-24,220.2185792349727,False
2017-07-25,146.81238615664847,False
2017-07-26,220.2185792349727,False
2017-07-27,220.2185792349727,False
2017-07-28,146.81238615664847,False
2017-07-29,146.81238615664847,False
2017-07-30,146.81238615664847,False
2017-07-31,146.81238615664847,False
2017-08-01,220.2185792349727,False
2017-08-02,220.2185792349727,False
2017-08-03,220.2185792349727,False
2017-08-04,220.2185792349727,False
2017-08-05,220.2185792349727,False
2017-08-06,220.2185792349727,False
2017-08-07,220.2185792349727,False
2017-08-08,220.2185792349727,False
2017-08-09,220.2185792349727,False
2017-08-10,220.2185792349727,False
2017-08-11,220.2185792349727,False
2017-08-12,220.2185792349727,False
2017-08-13,220.2185792349727,False
2017-08-14,220.2185792349727,False
2017-08-15,220.2185792349727,False
2017-08-16,220.2185792349727,False
2017-08-17,220.2185792349727,False
2017-08-18,220.2185792349727,False
2017-08-19,146.81238615664847,False
2017-08-20,146.81238615664847,False
2017-08-21,220.2185792349727,False
2017-08-22,440.4371584699454,False
2017-08-23,660.6557377049181,False
2017-08-24,513.8433515482697,False
2017-08-25,367.0309653916212,False
2017-08-26,293.62477231329694,False
2017-08-27,293.62477231329694,False
2017-08-28,293.62477231329694,False
2017-08-29,367.0309653916212,False
2017-08-30,440.4371584699454,False
2017-08-31,440.4371584699454,False
2017-09-01,367.0309653916212,False
2017-09-02,293.62477231329694,False
2017-09-03,293.62477231329694,False
2017-09-04,293.62477231329694,False
2017-09-05,293.62477231329694,False
2017-09-06,293.62477231329694,False
2017-09-07,220.2185792349727,False
2017-09-08,220.2185792349727,False
2017-09-09,220.2185792349727,False
2017-09-10,220.2185792349727,False
2017-09-11,220.2185792349727,False
2017-09-12,293.62477231329694,False
2017-09-13,293.62477231329694,False
2017-09-14,220.2185792349727,False
2017-09-15,293.62477231329694,False
2017-09-16,220.2185792349727,False
2017-09-17,220.2185792349727,False
2017-09-18,293.62477231329694,False
2017-09-19,220.2185792349727,False
2017-09-20,220.2185792349727,False
2017-09-21,220.2185792349727,False
2017-09-22,146.81238615664847,False
2017-09-23,146.81238615664847,False
2017-09-24,146.81238615664847,False
2017-09-25,220.2185792349727,False
2017-09-26,220.2185792349727,False
2017-09-27,220.2185792349727,False
2017-09-28,220.2185792349727,False
2017-09-29,146.81238615664847,False
2017-09-30,146.81238615664847,False
2017-10-01,146.81238615664847,False
2017-10-02,146.81238615664847,False
2017-10-03,220.2185792349727,False
2017-10-04,220.2185792349727,False
2017-10-05,293.62477231329694,False
2017-10-06,220.2185792349727,False
2017-10-07,220.2185792349727,False
2017-10-08,293.62477231329694,False
2017-10-09,367.0309653916212,False
2017-10-10,293.62477231329694,False
2017-10-11,293.62477231329694,False
2017-10-12,293.62477231329694,False
2017-10-13,367.0309653916212,False
2017-10-14,293.62477231329694,False
2017-10-15,293.62477231329694,False
2017-10-16,587.2495446265939,False
2017-10-17,440.4371584699454,False
2017-10-18,367.0309653916212,False
2017-10-19,367.0309653916212,False
2017-10-20,293.62477231329694,False
2017-10-21,293.62477231329694,False
2017-10-22,293.62477231329694,False
2017-10-23,293.62477231329694,False
2017-10-24,293.62477231329694,False
2017-10-25,293.62477231329694,False
2017-10-26,220.2185792349727,False
2017-10-27,220.2185792349727,False
2017-10-28,220.2185792349727,False
2017-10-29,220.2185792349727,False
2017-10-30,220.2185792349727,False
2017-10-31,220.2185792349727,False
2017-11-01,293.62477231329694,False
2017-11-02,293.62477231329694,False
2017-11-03,367.0309653916212,False
2017-11-04,293.62477231329694,False
2017-11-05,220.2185792349727,False
2017-11-06,220.2185792349727,False
2017-11-07,293.62477231329694,False
2017-11-08,293.62477231329694,False
2017-11-09,293.62477231329694,False
2017-11-10,293.62477231329694,False
2017-11-11,293.62477231329694,False
2017-11-12,220.2185792349727,False
2017-11-13,293.62477231329694,False
2017-11-14,293.62477231329694,False
2017-11-15,293.62477231329694,False
2017-11-16,513.8433515482697,False
2017-11-17,440.4371584699454,False
2017-11-18,367.0309653916212,False
2017-11-19,367.0309653916212,False
2017-11-20,440.4371584699454,False
2017-11-21,367.0309653916212,False
2017-11-22,367.0309653916212,False
2017-11-23,440.4371584699454,False
2017-11-24,367.0309653916212,False
2017-11-25,440.4371584699454,False
2017-11-26,440.4371584699454,False
2017-11-27,513.8433515482697,False
2017-11-28,734.0619307832424,False
2017-11-29,954.2805100182151,False
2017-11-30,660.6557377049181,False
2017-12-01,587.2495446265939,False
2017-12-02,587.2495446265939,False
2017-12-03,587.2495446265939,False
2017-12-04,660.6557377049181,False
2017-12-05,587.2495446265939,False
2017-12-06,734.0619307832424,False
2017-12-07,807.4681238615666,False
2017-12-08,954.2805100182151,False
2017-12-09,734.0619307832424,False
2017-12-10,587.2495446265939,False
2017-12-11,807.4681238615666,False
2017-12-12,1835.1548269581058,False
2017-12-13,3523.4972677595633,False
2017-12-14,4991.621129326048,False
2017-12-15,4184.153005464482,False
2017-12-16,2862.8415300546453,False
2017-12-17,2422.4043715846997,False
2017-12-18,2495.810564663024,False
2017-12-19,2716.0291438979966,False
2017-12-20,2128.7795992714027,False
2017-12-21,3963.934426229509,False
2017-12-22,4184.153005464482,False
2017-12-23,2569.2167577413484,False
2017-12-24,1981.9672131147545,False
2017-12-25,1835.1548269581058,False
2017-12-26,1761.7486338797817,False
2017-12-27,2862.8415300546453,False
2017-12-28,3229.8724954462664,False
2017-12-29,6166.120218579235,False
2017-12-30,7193.806921675775,False
2017-12-31,3963.934426229509,False
2018-01-01,2862.8415300546453,False
2018-01-02,3817.1220400728603,False
2018-01-03,5945.9016393442635,False
2018-01-04,7340.619307832423,False
2018-01-05,5872.495446265939,False
2018-01-06,4184.153005464482,False
2018-01-07,3596.9034608378875,False
2018-01-08,4477.777777777778,False
2018-01-09,3963.934426229509,False
2018-01-10,4216.951517265435,False
2018-01-11,3837.4258807115457,False
2018-01-12,2825.3575165678412,False
2018-01-13,2024.136728287409,False
2018-01-14,1939.7976979421,False
2018-01-15,1897.6281827694459,False
2018-01-16,2994.035577258459,False
2018-01-17,2825.3575165678412,False
2018-01-18,2530.170910359261,False
2018-01-19,1813.289152424137,False
2018-01-20,1433.7635158702478,False
2018-01-21,1265.0854551796306,False
2018-01-22,1433.7635158702478,False
2018-01-23,1391.5940006975936,False
2018-01-24,1265.0854551796306,False
2018-01-25,1054.2378793163587,False
2018-01-26,1054.2378793163587,False
2018-01-27,969.89884897105,False
2018-01-28,927.7293337983957,False
2018-01-29,1054.2378793163587,False
2018-01-30,1012.0683641437045,False
2018-01-31,927.7293337983957,False
2018-02-01,1307.2549703522848,False
2018-02-02,1518.1025462155567,False
2018-02-03,969.89884897105,False
2018-02-04,927.7293337983957,False
2018-02-05,1096.407394489013,False
2018-02-06,1265.0854551796306,False
2018-02-07,969.89884897105,False
2018-02-08,801.2207882804327,False
2018-02-09,969.89884897105,False
2018-02-10,1138.5769096616675,False
2018-02-11,843.390303453087,False
2018-02-12,927.7293337983957,False
2018-02-13,759.0512731077783,False
2018-02-14,885.5598186257414,False
2018-02-15,927.7293337983957,False
2018-02-16,716.8817579351239,False
2018-02-17,759.0512731077783,False
2018-02-18,759.0512731077783,False
2018-02-19,674.7122427624696,False
2018-02-20,801.2207882804327,False
2018-02-21,759.0512731077783,False
2018-02-22,674.7122427624696,False
2018-02-23,632.5427275898153,False
2018-02-24,506.03418207185223,False
2018-02-25,421.6951517265435,False
2018-02-26,506.03418207185223,False
2018-02-27,506.03418207185223,False
2018-02-28,506.03418207185223,False
2018-03-01,548.2036972445065,False
2018-03-02,463.86466689919786,False
2018-03-03,506.03418207185223,False
2018-03-04,548.2036972445065,False
2018-03-05,885.5598186257414,False
2018-03-06,801.2207882804327,False
2018-03-07,674.7122427624696,False
2018-03-08,548.2036972445065,False
2018-03-09,548.2036972445065,False
2018-03-10,463.86466689919786,False
2018-03-11,463.86466689919786,False
2018-03-12,463.86466689919786,False
2018-03-13,506.03418207185223,False
2018-03-14,463.86466689919786,False
2018-03-15,590.3732124171609,False
2018-03-16,463.86466689919786,False
2018-03-17,421.6951517265435,False
2018-03-18,463.86466689919786,False
2018-03-19,463.86466689919786,False
2018-03-20,463.86466689919786,False
2018-03-21,379.52563655388917,False
2018-03-22,379.52563655388917,False
2018-03-23,379.52563655388917,False
2018-03-24,421.6951517265435,False
2018-03-25,379.52563655388917,False
2018-03-26,421.6951517265435,False
2018-03-27,379.52563655388917,False
2018-03-28,463.86466689919786,False
2018-03-29,506.03418207185223,False
2018-03-30,506.03418207185223,False
2018-03-31,337.3561213812348,False
2018-04-01,337.3561213812348,False
2018-04-02,379.52563655388917,False
2018-04-03,421.6951517265435,False
2018-04-04,379.52563655388917,False
2018-04-05,421.6951517265435,False
2018-04-06,379.52563655388917,False
2018-04-07,295.18660620858043,False
2018-04-08,253.01709103592611,False
2018-04-09,379.52563655388917,False
2018-04-10,337.3561213812348,False
2018-04-11,337.3561213812348,False
2018-04-12,506.03418207185223,False
2018-04-13,548.2036972445065,False
2018-04-14,379.52563655388917,False
2018-04-15,421.6951517265435,False
2018-04-16,337.3561213812348,False
2018-04-17,379.52563655388917,False
2018-04-18,421.6951517265435,False
2018-04-19,506.03418207185223,False
2018-04-20,801.2207882804327,False
2018-04-21,590.3732124171609,False
2018-04-22,506.03418207185223,False
2018-04-23,506.03418207185223,False
2018-04-24,548.2036972445065,False
2018-04-25,548.2036972445065,False
2018-04-26,421.6951517265435,False
2018-04-27,421.6951517265435,False
2018-04-28,337.3561213812348,False
2018-04-29,379.52563655388917,False
2018-04-30,379.52563655388917,False
2018-05-01,379.52563655388917,False
2018-05-02,337.3561213812348,False
2018-05-03,421.6951517265435,False
2018-05-04,421.6951517265435,False
2018-05-05,379.52563655388917,False
2018-05-06,337.3561213812348,False
2018-05-07,379.52563655388917,False
2018-05-08,295.18660620858043,False
2018-05-09,337.3561213812348,False
2018-05-10,337.3561213812348,False
2018-05-11,379.52563655388917,False
2018-05-12,295.18660620858043,False
2018-05-13,337.3561213812348,False
2018-05-14,337.3561213812348,False
2018-05-15,337.3561213812348,False
2018-05-16,253.01709103592611,False
2018-05-17,295.18660620858043,False
2018-05-18,295.18660620858043,False
2018-05-19,253.01709103592611,False
2018-05-20,295.18660620858043,False
2018-05-21,295.18660620858043,False
2018-05-22,295.18660620858043,False
2018-05-23,421.6951517265435,False
2018-05-24,463.86466689919786,False
2018-05-25,379.52563655388917,False
2018-05-26,295.18660620858043,False
2018-05-27,253.01709103592611,False
2018-05-28,295.18660620858043,False
2018-05-29,337.3561213812348,False
2018-05-30,337.3561213812348,False
2018-05-31,295.18660620858043,False
2018-06-01,295.18660620858043,False
2018-06-02,253.01709103592611,False
2018-06-03,295.18660620858043,False
2018-06-04,337.3561213812348,False
2018-06-05,337.3561213812348,False
2018-06-06,337.3561213812348,False
2018-06-07,295.18660620858043,False
2018-06-08,295.18660620858043,False
2018-06-09,253.01709103592611,False
2018-06-10,253.01709103592611,False
2018-06-11,295.18660620858043,False
2018-06-12,295.18660620858043,False
2018-06-13,337.3561213812348,False
2018-06-14,379.52563655388917,False
2018-06-15,295.18660620858043,False
2018-06-16,253.01709103592611,False
2018-06-17,210.84757586327174,False
2018-06-18,295.18660620858043,False
2018-06-19,295.18660620858043,False
2018-06-20,295.18660620858043,False
2018-06-21,210.84757586327174,False
2018-06-22,295.18660620858043,False
2018-06-23,210.84757586327174,False
2018-06-24,295.18660620858043,False
2018-06-25,295.18660620858043,False
2018-06-26,210.84757586327174,False
2018-06-27,253.01709103592611,False
2018-06-28,253.01709103592611,False
2018-06-29,295.18660620858043,False
2018-06-30,253.01709103592611,False
2018-07-01,210.84757586327174,False
2018-07-02,253.01709103592611,False
2018-07-03,337.3561213812348,False
2018-07-04,253.01709103592611,False
2018-07-05,253.01709103592611,False
2018-07-06,210.84757586327174,False
2018-07-07,210.84757586327174,False
2018-07-08,253.01709103592611,False
2018-07-09,243.28566445762127,False
2018-07-10,184.89710498779215,False
2018-07-11,243.28566445762127,False
2018-07-12,262.74851761423093,False
2018-07-13,204.35995814440184,False
2018-07-14,175.1656784094873,False
2018-07-15,165.43425183118245,False
2018-07-16,262.74851761423093,False
2018-07-17,262.74851761423093,False
2018-07-18,301.6742239274503,False
2018-07-19,272.4799441925358,False
2018-07-20,233.55423787931642,False
2018-07-21,194.628531566097,False
2018-07-22,223.82281130101154,False
2018-07-23,214.0913847227067,False
2018-07-24,262.74851761423093,False
2018-07-25,214.0913847227067,False
2018-07-26,223.82281130101154,False
2018-07-27,243.28566445762127,False
2018-07-28,194.628531566097,False
2018-07-29,204.35995814440184,False
2018-07-30,291.9427973491455,False
2018-07-31,262.74851761423093,False
2018-08-01,262.74851761423093,False
2018-08-02,214.0913847227067,False
2018-08-03,233.55423787931642,False
2018-08-04,233.55423787931642,False
2018-08-05,194.628531566097,False
2018-08-06,253.01709103592611,False
2018-08-07,253.01709103592611,False
2018-08-08,301.6742239274503,False
2018-08-09,243.28566445762127,False
2018-08-10,243.28566445762127,False
2018-08-11,262.74851761423093,False
2018-08-12,204.35995814440184,False
2018-08-13,214.0913847227067,False
2018-08-14,291.9427973491455,False
2018-08-15,282.21137077084063,False
2018-08-16,233.55423787931642,False
2018-08-17,253.01709103592611,False
2018-08-18,233.55423787931642,False
2018-08-19,243.28566445762127,False
2018-08-20,301.6742239274503,False
2018-08-21,301.6742239274503,False
2018-08-22,301.6742239274503,False
2018-08-23,282.21137077084063,False
2018-08-24,321.1370770840601,False
2018-08-25,243.28566445762127,False
2018-08-26,253.01709103592611,False
2018-08-27,272.4799441925358,False
2018-08-28,282.21137077084063,False
2018-08-29,243.28566445762127,False
2018-08-30,243.28566445762127,False
2018-08-31,243.28566445762127,False
2018-09-01,243.28566445762127,False
2018-09-02,233.55423787931642,False
2018-09-03,282.21137077084063,False
2018-09-04,214.0913847227067,False
2018-09-05,253.01709103592611,False
2018-09-06,311.4056505057552,False
2018-09-07,223.82281130101154,False
2018-09-08,223.82281130101154,False
2018-09-09,214.0913847227067,False
2018-09-10,243.28566445762127,False
2018-09-11,253.01709103592611,False
2018-09-12,272.4799441925358,False
2018-09-13,223.82281130101154,False
2018-09-14,233.55423787931642,False
2018-09-15,262.74851761423093,False
2018-09-16,233.55423787931642,False
2018-09-17,253.01709103592611,False
2018-09-18,369.7942099755843,False
2018-09-19,311.4056505057552,False
2018-09-20,506.03418207185223,False
2018-09-21,973.1426578304851,False
2018-09-22,603.3484478549007,False
2018-09-23,476.83990233693766,False
2018-09-24,428.1827694454134,False
2018-09-25,437.91419602371826,False
2018-09-26,496.30275549354735,False
2018-09-27,418.45134286710856,False
2018-09-28,321.1370770840601,False
2018-09-29,311.4056505057552,False
2018-09-30,437.91419602371826,False
2018-10-01,476.83990233693766,False
2018-10-02,398.98848971049887,False
2018-10-03,321.1370770840601,False
2018-10-04,340.5999302406698,False
2018-10-05,262.74851761423093,False
2018-10-06,282.21137077084063,False
2018-10-07,282.21137077084063,False
2018-10-08,340.5999302406698,False
2018-10-09,282.21137077084063,False
2018-10-10,262.74851761423093,False
2018-10-11,321.1370770840601,False
2018-10-12,253.01709103592611,False
2018-10-13,272.4799441925358,False
2018-10-14,253.01709103592611,False
2018-10-15,311.4056505057552,False
2018-10-16,301.6742239274503,False
2018-10-17,321.1370770840601,False
2018-10-18,262.74851761423093,False
2018-10-19,223.82281130101154,False
2018-10-20,233.55423787931642,False
2018-10-21,282.21137077084063,False
2018-10-22,330.8685036623649,False
2018-10-23,321.1370770840601,False
2018-10-24,233.55423787931642,False
2018-10-25,272.4799441925358,False
2018-10-26,253.01709103592611,False
2018-10-27,175.1656784094873,False
2018-10-28,204.35995814440184,False
2018-10-29,233.55423787931642,False
2018-10-30,243.28566445762127,False
2018-10-31,223.82281130101154,False
2018-11-01,233.55423787931642,False
2018-11-02,253.01709103592611,False
2018-11-03,223.82281130101154,False
2018-11-04,223.82281130101154,False
2018-11-05,301.6742239274503,False
2018-11-06,408.7199162888037,False
2018-11-07,311.4056505057552,False
2018-11-08,301.6742239274503,False
2018-11-09,233.55423787931642,False
2018-11-10,214.0913847227067,False
2018-11-11,262.74851761423093,False
2018-11-12,360.0627833972795,False
2018-11-13,282.21137077084063,False
2018-11-14,321.1370770840601,False
2018-11-15,311.4056505057552,False
2018-11-16,272.4799441925358,False
2018-11-17,262.74851761423093,False
2018-11-18,321.1370770840601,False
2018-11-19,360.0627833972795,False
2018-11-20,379.52563655388917,False
2018-11-21,291.9427973491455,False
2018-11-22,301.6742239274503,False
2018-11-23,291.9427973491455,False
2018-11-24,282.21137077084063,False
2018-11-25,311.4056505057552,False
2018-11-26,291.9427973491455,False
2018-11-27,301.6742239274503,False
2018-11-28,311.4056505057552,False
2018-11-29,311.4056505057552,False
2018-11-30,262.74851761423093,False
2018-12-01,233.55423787931642,False
2018-12-02,214.0913847227067,False
2018-12-03,214.0913847227067,False
2018-12-04,272.4799441925358,False
2018-12-05,253.01709103592611,False
2018-12-06,214.0913847227067,False
2018-12-07,282.21137077084063,False
2018-12-08,253.01709103592611,False
2018-12-09,214.0913847227067,False
2018-12-10,282.21137077084063,False
2018-12-11,214.0913847227067,False
2018-12-12,194.628531566097,False
2018-12-13,233.55423787931642,False
2018-12-14,233.55423787931642,False
2018-12-15,243.28566445762127,False
2018-12-16,214.0913847227067,False
2018-12-17,243.28566445762127,False
2018-12-18,272.4799441925358,False
2018-12-19,291.9427973491455,False
2018-12-20,321.1370770840601,False
2018-12-21,272.4799441925358,False
2018-12-22,243.28566445762127,False
2018-12-23,282.21137077084063,False
2018-12-24,321.1370770840601,False
2018-12-25,223.82281130101154,False
2018-12-26,223.82281130101154,False
2018-12-27,233.55423787931642,False
2018-12-28,194.628531566097,False
2018-12-29,223.82281130101154,False
2018-12-30,243.28566445762127,False
2018-12-31,204.35995814440184,False
2019-01-01,223.82281130101154,False
2019-01-02,253.01709103592611,False
2019-01-03,272.4799441925358,False
2019-01-04,233.55423787931642,False
2019-01-05,191.8481239722956,False
2019-01-06,225.21301509791226,False
2019-01-07,166.82445562808314,False
2019-01-08,225.21301509791226,False
2019-01-09,191.8481239722956,False
2019-01-10,229.38362648861434,False
2019-01-11,225.21301509791226,False
2019-01-12,196.0187353629977,False
2019-01-13,179.33628980018938,False
2019-01-14,221.04240370721018,False
2019-01-15,200.1893467536998,False
2019-01-16,187.67751258159353,False
2019-01-17,183.50690119089145,False
2019-01-18,212.70118092580603,False
2019-01-19,191.8481239722956,False
2019-01-20,200.1893467536998,False
2019-01-21,204.35995814440187,False
2019-01-22,166.82445562808314,False
2019-01-23,170.99506701878522,False
2019-01-24,208.53056953510395,False
2019-01-25,191.8481239722956,False
2019-01-26,141.80078728387068,False
2019-01-27,187.67751258159353,False
2019-01-28,196.0187353629977,False
2019-01-29,179.33628980018938,False
2019-01-30,187.67751258159353,False
2019-01-31,229.38362648861434,False
2019-02-01,208.53056953510395,False
2019-02-02,200.1893467536998,False
2019-02-03,175.1656784094873,False
2019-02-04,175.1656784094873,False
2019-02-05,216.8717923165081,False
2019-02-06,196.0187353629977,False
2019-02-07,179.33628980018938,False
2019-02-08,196.0187353629977,False
2019-02-09,175.1656784094873,False
2019-02-10,179.33628980018938,False
2019-02-11,145.97139867457275,False
2019-02-12,225.21301509791226,False
2019-02-13,187.67751258159353,False
2019-02-14,162.65384423738107,False
2019-02-15,208.53056953510395,False
2019-02-16,141.80078728387068,False
2019-02-17,191.8481239722956,False
2019-02-18,179.33628980018938,False
2019-02-19,233.55423787931642,False
2019-02-20,204.35995814440187,False
2019-02-21,212.70118092580603,False
2019-02-22,204.35995814440187,False
2019-02-23,216.8717923165081,False
2019-02-24,216.8717923165081,False
2019-02-25,233.55423787931642,False
2019-02-26,246.06607205142265,False
2019-02-27,241.89546066072057,False
2019-02-28,183.50690119089145,False
2019-03-01,183.50690119089145,False
2019-03-02,166.82445562808314,False
2019-03-03,196.0187353629977,False
2019-03-04,166.82445562808314,False
2019-03-05,187.67751258159353,False
2019-03-06,221.04240370721018,False
2019-03-07,187.67751258159353,False
2019-03-08,158.483232846679,False
2019-03-09,141.80078728387068,False
2019-03-10,191.8481239722956,False
2019-03-11,191.8481239722956,False
2019-03-12,179.33628980018938,False
2019-03-13,204.35995814440187,False
2019-03-14,200.1893467536998,False
2019-03-15,162.65384423738107,False
2019-03-16,166.82445562808314,False
2019-03-17,162.65384423738107,False
2019-03-18,183.50690119089145,False
2019-03-19,204.35995814440187,False
2019-03-20,187.67751258159353,False
2019-03-21,204.35995814440187,False
2019-03-22,196.0187353629977,False
2019-03-23,216.8717923165081,False
2019-03-24,187.67751258159353,False
2019-03-25,150.14201006527483,False
2019-03-26,150.14201006527483,False
2019-03-27,175.1656784094873,False
2019-03-28,150.14201006527483,False
2019-03-29,154.3126214559769,False
2019-03-30,150.14201006527483,False
2019-03-31,179.33628980018938,False
2019-04-01,204.35995814440187,False
2019-04-02,275.2603517863372,False
2019-04-03,254.4072948328268,False
2019-04-04,241.89546066072057,False
2019-04-05,275.2603517863372,False
2019-04-06,196.0187353629977,False
2019-04-07,221.04240370721018,False
2019-04-08,204.35995814440187,False
2019-04-09,196.0187353629977,False
2019-04-10,216.8717923165081,False
2019-04-11,204.35995814440187,False
2019-04-12,191.8481239722956,False
2019-04-13,166.82445562808314,False
2019-04-14,216.8717923165081,False
2019-04-15,183.50690119089145,False
2019-04-16,191.8481239722956,False
2019-04-17,200.1893467536998,False
2019-04-18,208.53056953510395,False
2019-04-19,208.53056953510395,False
2019-04-20,154.3126214559769,False
2019-04-21,187.67751258159353,False
2019-04-22,166.82445562808314,False
2019-04-23,187.67751258159353,False
2019-04-24,183.50690119089145,False
2019-04-25,175.1656784094873,False
2019-04-26,187.67751258159353,False
2019-04-27,133.45956450246652,False
2019-04-28,162.65384423738107,False
2019-04-29,141.80078728387068,False
2019-04-30,196.0187353629977,False
2019-05-01,183.50690119089145,False
2019-05-02,191.8481239722956,False
2019-05-03,187.67751258159353,False
2019-05-04,191.8481239722956,False
2019-05-05,179.33628980018938,False
2019-05-06,175.1656784094873,False
2019-05-07,196.0187353629977,False
2019-05-08,196.0187353629977,False
2019-05-09,187.67751258159353,False
2019-05-10,183.50690119089145,False
2019-05-11,221.04240370721018,False
2019-05-12,266.91912900493304,False
2019-05-13,221.04240370721018,False
2019-05-14,417.0611390702079,False
2019-05-15,392.0374707259954,False
2019-05-16,333.6489112561663,False
2019-05-17,241.89546066072057,False
2019-05-18,246.06607205142265,False
2019-05-19,246.06607205142265,False
2019-05-20,246.06607205142265,False
2019-05-21,229.38362648861434,False
2019-05-22,258.5779062235289,False
2019-05-23,175.1656784094873,False
2019-05-24,208.53056953510395,False
2019-05-25,175.1656784094873,False
2019-05-26,170.99506701878522,False
2019-05-27,237.7248492700185,False
2019-05-28,229.38362648861434,False
2019-05-29,246.06607205142265,False
2019-05-30,287.77218595844346,False
2019-05-31,254.4072948328268,False
2019-06-01,225.21301509791226,False
2019-06-02,191.8481239722956,False
2019-06-03,246.06607205142265,False
2019-06-04,200.1893467536998,False
2019-06-05,233.55423787931642,False
2019-06-06,237.7248492700185,False
2019-06-07,212.70118092580603,False
2019-06-08,200.1893467536998,False
2019-06-09,208.53056953510395,False
2019-06-10,221.04240370721018,False
2019-06-11,208.53056953510395,False
2019-06-12,212.70118092580603,False
2019-06-13,204.35995814440187,False
2019-06-14,212.70118092580603,False
2019-06-15,216.8717923165081,False
2019-06-16,196.0187353629977,False
2019-06-17,279.4309631770393,False
2019-06-18,291.9427973491455,False
2019-06-19,262.74851761423093,False
2019-06-20,216.8717923165081,False
2019-06-21,237.7248492700185,False
2019-06-22,341.99013403757044,False
2019-06-23,312.7958543026559,False
2019-06-24,271.08974039563515,False
2019-06-25,321.1370770840601,False
2019-06-26,375.35502516318707,False
2019-06-27,321.1370770840601,False
2019-06-28,229.38362648861434,False
2019-06-29,266.91912900493304,False
2019-06-30,200.1893467536998,False
2019-07-01,216.8717923165081,False
2019-07-02,208.53056953510395,False
2019-07-03,179.33628980018938,False
2019-07-04,184.5344431277311,False
2019-07-05,166.34090648133508,False
2019-07-06,148.14736983493907,False
2019-07-07,226.11966974806487,False
2019-07-08,153.3455231624808,False
2019-07-09,200.12890311035628,False
2019-07-10,184.5344431277311,False
2019-07-11,197.52982644658542,False
2019-07-12,189.73259645527284,False
2019-07-13,166.34090648133508,False
2019-07-14,189.73259645527284,False
2019-07-15,150.74644649870993,False
2019-07-16,181.93536646396024,False
2019-07-17,153.3455231624808,False
2019-07-18,197.52982644658542,False
2019-07-19,184.5344431277311,False
2019-07-20,168.93998314510594,False
2019-07-21,179.33628980018938,False
2019-07-22,145.5482931711682,False
2019-07-23,158.5436764900225,False
2019-07-24,155.94459982625165,False
2019-07-25,163.74182981756422,False
2019-07-26,135.15198651608475,False
2019-07-27,158.5436764900225,False
2019-07-28,171.5390598088768,False
2019-07-29,148.14736983493907,False
2019-07-30,163.74182981756422,False
2019-07-31,163.74182981756422,False
2019-08-01,153.3455231624808,False
2019-08-02,158.5436764900225,False
2019-08-03,163.74182981756422,False
2019-08-04,176.73721313641852,False
2019-08-05,142.94921650739732,False
2019-08-06,148.14736983493907,False
2019-08-07,150.74644649870993,False
2019-08-08,142.94921650739732,False
2019-08-09,171.5390598088768,False
2019-08-10,119.5575265334596,False
2019-08-11,150.74644649870993,False
2019-08-12,145.5482931711682,False
2019-08-13,166.34090648133508,False
2019-08-14,187.13351979150195,False
2019-08-15,171.5390598088768,False
2019-08-16,150.74644649870993,False
2019-08-17,150.74644649870993,False
2019-08-18,259.90766637708606,False
2019-08-19,163.74182981756422,False
2019-08-20,150.74644649870993,False
2019-08-21,150.74644649870993,False
2019-08-22,166.34090648133508,False
2019-08-23,161.14275315379336,False
2019-08-24,119.5575265334596,False
2019-08-25,153.3455231624808,False
2019-08-26,163.74182981756422,False
2019-08-27,140.35013984362647,False
2019-08-28,155.94459982625165,False
2019-08-29,158.5436764900225,False
2019-08-30,142.94921650739732,False
2019-08-31,155.94459982625165,False
2019-09-01,122.15660319723045,False
2019-09-02,145.5482931711682,False
2019-09-03,163.74182981756422,False
2019-09-04,161.14275315379336,False
2019-09-05,142.94921650739732,False
2019-09-06,153.3455231624808,False
