date,litecoin,isPartial
2018-04-11,451.2345679012345,False
2018-04-12,530.8641975308642,False
2018-04-13,637.037037037037,False
2018-04-14,371.6049382716049,False
2018-04-15,424.69135802469134,False
2018-04-16,371.6049382716049,False
2018-04-17,557.4074074074074,False
2018-04-18,477.77777777777777,False
2018-04-19,583.9506172839506,False
2018-04-20,637.037037037037,False
2018-04-21,530.8641975308642,False
2018-04-22,504.32098765432096,False
2018-04-23,530.8641975308642,False
2018-04-24,610.4938271604938,False
2018-04-25,530.8641975308642,False
2018-04-26,424.69135802469134,False
2018-04-27,424.69135802469134,False
2018-04-28,424.69135802469134,False
2018-04-29,371.6049382716049,False
2018-04-30,345.0617283950617,False
2018-05-01,398.14814814814815,False
2018-05-02,451.2345679012345,False
2018-05-03,424.69135802469134,False
2018-05-04,504.32098765432096,False
2018-05-05,557.4074074074074,False
2018-05-06,504.32098765432096,False
2018-05-07,398.14814814814815,False
2018-05-08,451.2345679012345,False
2018-05-09,424.69135802469134,False
2018-05-10,451.2345679012345,False
2018-05-11,424.69135802469134,False
2018-05-12,371.6049382716049,False
2018-05-13,345.0617283950617,False
2018-05-14,424.69135802469134,False
2018-05-15,398.14814814814815,False
2018-05-16,371.6049382716049,False
2018-05-17,318.5185185185185,False
2018-05-18,291.9753086419753,False
2018-05-19,345.0617283950617,False
2018-05-20,318.5185185185185,False
2018-05-21,291.9753086419753,False
2018-05-22,265.4320987654321,False
2018-05-23,371.6049382716049,False
2018-05-24,424.69135802469134,False
2018-05-25,265.4320987654321,False
2018-05-26,291.9753086419753,False
2018-05-27,238.88888888888889,False
2018-05-28,291.9753086419753,False
2018-05-29,265.4320987654321,False
2018-05-30,291.9753086419753,False
2018-05-31,265.4320987654321,False
2018-06-01,265.4320987654321,False
2018-06-02,318.5185185185185,False
2018-06-03,291.9753086419753,False
2018-06-04,291.9753086419753,False
2018-06-05,212.34567901234567,False
2018-06-06,318.5185185185185,False
2018-06-07,345.0617283950617,False
2018-06-08,265.4320987654321,False
2018-06-09,238.88888888888889,False
2018-06-10,345.0617283950617,False
2018-06-11,424.69135802469134,False
2018-06-12,424.69135802469134,False
2018-06-13,477.77777777777777,False
2018-06-14,451.2345679012345,False
2018-06-15,291.9753086419753,False
2018-06-16,345.0617283950617,False
2018-06-17,212.34567901234567,False
2018-06-18,291.9753086419753,False
2018-06-19,238.88888888888889,False
2018-06-20,291.9753086419753,False
2018-06-21,371.6049382716049,False
2018-06-22,371.6049382716049,False
2018-06-23,371.6049382716049,False
2018-06-24,398.14814814814815,False
2018-06-25,238.88888888888889,False
2018-06-26,238.88888888888889,False
2018-06-27,318.5185185185185,False
2018-06-28,318.5185185185185,False
2018-06-29,345.0617283950617,False
2018-06-30,318.5185185185185,False
2018-07-01,291.9753086419753,False
2018-07-02,238.88888888888889,False
2018-07-03,371.6049382716049,False
2018-07-04,238.88888888888889,False
2018-07-05,212.34567901234567,False
2018-07-06,238.88888888888889,False
2018-07-07,291.9753086419753,False
2018-07-08,265.4320987654321,False
2018-07-09,185.80246913580245,False
2018-07-10,238.88888888888889,False
2018-07-11,265.4320987654321,False
2018-07-12,265.4320987654321,False
2018-07-13,238.88888888888889,False
2018-07-14,291.9753086419753,False
2018-07-15,238.88888888888889,False
2018-07-16,318.5185185185185,False
2018-07-17,291.9753086419753,False
2018-07-18,371.6049382716049,False
2018-07-19,291.9753086419753,False
2018-07-20,238.88888888888889,False
2018-07-21,291.9753086419753,False
2018-07-22,265.4320987654321,False
2018-07-23,291.9753086419753,False
2018-07-24,371.6049382716049,False
2018-07-25,398.14814814814815,False
2018-07-26,291.9753086419753,False
2018-07-27,291.9753086419753,False
2018-07-28,185.80246913580245,False
2018-07-29,238.88888888888889,False
2018-07-30,238.88888888888889,False
2018-07-31,265.4320987654321,False
2018-08-01,212.34567901234567,False
2018-08-02,291.9753086419753,False
2018-08-03,265.4320987654321,False
2018-08-04,212.34567901234567,False
2018-08-05,212.34567901234567,False
2018-08-06,238.88888888888889,False
2018-08-07,371.6049382716049,False
2018-08-08,371.6049382716049,False
2018-08-09,345.0617283950617,False
2018-08-10,318.5185185185185,False
2018-08-11,291.9753086419753,False
2018-08-12,212.34567901234567,False
2018-08-13,318.5185185185185,False
2018-08-14,477.77777777777777,False
2018-08-15,318.5185185185185,False
2018-08-16,345.0617283950617,False
2018-08-17,291.9753086419753,False
2018-08-18,318.5185185185185,False
2018-08-19,406.61938534278954,False
2018-08-20,420.1733648542159,False
2018-08-21,393.06540583136325,False
2018-08-22,359.1804570527974,False
2018-08-23,352.40346729708426,False
2018-08-24,332.07249802994477,False
2018-08-25,352.40346729708426,False
2018-08-26,223.64066193853424,False
2018-08-27,250.74862096138688,False
2018-08-28,420.1733648542159,False
2018-08-29,393.06540583136325,False
2018-08-30,338.84948778565797,False
2018-08-31,291.41055949566584,False
2018-09-01,243.97163120567373,False
2018-09-02,372.73443656422376,False
2018-09-03,325.2955082742316,False
2018-09-04,494.7202521670606,False
2018-09-05,413.3963750985027,False
2018-09-06,332.07249802994477,False
2018-09-07,250.74862096138688,False
2018-09-08,264.3026004728132,False
2018-09-09,271.07959022852634,False
2018-09-10,325.2955082742316,False
2018-09-11,393.06540583136325,False
2018-09-12,365.9574468085106,False
2018-09-13,338.84948778565797,False
2018-09-14,393.06540583136325,False
2018-09-15,406.61938534278954,False
2018-09-16,298.187549251379,False
2018-09-17,203.30969267139477,False
2018-09-18,325.2955082742316,False
2018-09-19,359.1804570527974,False
2018-09-20,393.06540583136325,False
2018-09-21,372.73443656422376,False
2018-09-22,338.84948778565797,False
2018-09-23,298.187549251379,False
2018-09-24,386.28841607565005,False
2018-09-25,298.187549251379,False
2018-09-26,318.5185185185185,False
2018-09-27,386.28841607565005,False
2018-09-28,386.28841607565005,False
2018-09-29,304.9645390070922,False
2018-09-30,386.28841607565005,False
2018-10-01,318.5185185185185,False
2018-10-02,277.85657998423954,False
2018-10-03,277.85657998423954,False
2018-10-04,243.97163120567373,False
2018-10-05,318.5185185185185,False
2018-10-06,230.4176516942474,False
2018-10-07,216.8636721828211,False
2018-10-08,271.07959022852634,False
2018-10-09,149.0937746256895,False
2018-10-10,257.52561071710005,False
2018-10-11,257.52561071710005,False
2018-10-12,237.19464144996056,False
2018-10-13,237.19464144996056,False
2018-10-14,304.9645390070922,False
2018-10-15,298.187549251379,False
2018-10-16,284.6335697399527,False
2018-10-17,304.9645390070922,False
2018-10-18,230.4176516942474,False
2018-10-19,230.4176516942474,False
2018-10-20,169.42474389282899,False
2018-10-21,284.6335697399527,False
2018-10-22,257.52561071710005,False
2018-10-23,243.97163120567373,False
2018-10-24,216.8636721828211,False
2018-10-25,182.9787234042553,False
2018-10-26,216.8636721828211,False
2018-10-27,216.8636721828211,False
2018-10-28,271.07959022852634,False
2018-10-29,291.41055949566584,False
2018-10-30,155.87076438140267,False
2018-10-31,216.8636721828211,False
2018-11-01,264.3026004728132,False
2018-11-02,298.187549251379,False
2018-11-03,182.9787234042553,False
2018-11-04,393.06540583136325,False
2018-11-05,196.53270291568163,False
2018-11-06,291.41055949566584,False
2018-11-07,304.9645390070922,False
2018-11-08,203.30969267139477,False
2018-11-09,277.85657998423954,False
2018-11-10,189.75571315996845,False
2018-11-11,223.64066193853424,False
2018-11-12,196.53270291568163,False
2018-11-13,237.19464144996056,False
2018-11-14,264.3026004728132,False
2018-11-15,318.5185185185185,False
2018-11-16,298.187549251379,False
2018-11-17,182.9787234042553,False
2018-11-18,284.6335697399527,False
2018-11-19,433.7273443656422,False
2018-11-20,603.1520882584712,False
2018-11-21,250.74862096138688,False
2018-11-22,372.73443656422376,False
2018-11-23,257.52561071710005,False
2018-11-24,338.84948778565797,False
2018-11-25,399.8423955870764,False
2018-11-26,393.06540583136325,False
2018-11-27,257.52561071710005,False
2018-11-28,304.9645390070922,False
2018-11-29,284.6335697399527,False
2018-11-30,291.41055949566584,False
2018-12-01,311.74152876280533,False
2018-12-02,284.6335697399527,False
2018-12-03,223.64066193853424,False
2018-12-04,203.30969267139477,False
2018-12-05,237.19464144996056,False
2018-12-06,318.5185185185185,False
2018-12-07,413.3963750985027,False
2018-12-08,250.74862096138688,False
2018-12-09,332.07249802994477,False
2018-12-10,237.19464144996056,False
2018-12-11,271.07959022852634,False
2018-12-12,223.64066193853424,False
2018-12-13,216.8636721828211,False
2018-12-14,271.07959022852634,False
2018-12-15,318.5185185185185,False
2018-12-16,298.187549251379,False
2018-12-17,386.28841607565005,False
2018-12-18,291.41055949566584,False
2018-12-19,338.84948778565797,False
2018-12-20,298.187549251379,False
2018-12-21,345.6264775413711,False
2018-12-22,210.08668242710795,False
2018-12-23,264.3026004728132,False
2018-12-24,318.5185185185185,False
2018-12-25,311.74152876280533,False
2018-12-26,284.6335697399527,False
2018-12-27,338.84948778565797,False
2018-12-28,352.40346729708426,False
2018-12-29,243.97163120567373,False
2018-12-30,393.06540583136325,False
2018-12-31,264.3026004728132,False
2019-01-01,298.187549251379,False
2019-01-02,243.97163120567373,False
2019-01-03,223.64066193853424,False
2019-01-04,210.08668242710795,False
2019-01-05,345.6264775413711,False
2019-01-06,643.8140267927502,False
2019-01-07,399.8423955870764,False
2019-01-08,338.84948778565797,False
2019-01-09,304.9645390070922,False
2019-01-10,291.41055949566584,False
2019-01-11,196.53270291568163,False
2019-01-12,284.6335697399527,False
2019-01-13,230.4176516942474,False
2019-01-14,223.64066193853424,False
2019-01-15,243.97163120567373,False
2019-01-16,311.74152876280533,False
2019-01-17,196.53270291568163,False
2019-01-18,149.0937746256895,False
2019-01-19,237.19464144996056,False
